,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
44,,1.0,1.0,0.0,0.0,0.0,-0.9204452690166977,-0.8699648313975825,-0.5736040609137056,0.45945945945945943,1.0,0.0,0.0
45,,1.0,1.0,1.0,0.0,0.0,-0.8038342609771182,-0.8670094866566185,-0.4213197969543149,0.45945945945945943,1.0,2.0,1.0
46,LP001138,1.0,1.0,2.0,1.0,0.0,-0.9206679035250465,-0.8310133877116765,-0.5431472081218276,0.45945945945945943,1.0,2.0,1.0
47,LP001144,1.0,1.0,0.0,0.0,0.0,-0.9418676561533705,-0.7756302272660106,-0.6243654822335026,0.45945945945945943,1.0,2.0,1.0
48,LP001146,1.0,1.0,3.0,0.0,0.0,-0.9287816944959802,-1.0,-0.6954314720812184,0.45945945945945943,1.0,2.0,1.0
49,LP001151,1.0,1.0,0.0,1.0,1.0,-0.9391713048855906,-0.796140319768301,-0.47208121827411176,-0.3513513513513514,0.0,0.0,0.0
50,LP001155,0.0,0.0,0.0,0.0,0.0,-0.9006555349412493,-1.0,-0.6379018612521152,0.45945945945945943,0.0,1.0,0.0
51,LP001157,1.0,1.0,0.0,0.0,0.0,-0.862065553494125,-0.7284038183054053,-0.1573604060913707,0.45945945945945943,1.0,1.0,0.0
52,LP001164,1.0,0.0,0.0,1.0,0.0,-0.9245516388373531,-0.8667730590773414,-0.6040609137055839,-0.3513513513513514,0.0,2.0,0.0
53,LP001179,1.0,1.0,1.0,0.0,0.0,-0.7377860235003093,-1.0,0.025380710659898442,0.45945945945945943,1.0,2.0,1.0
54,LP001186,1.0,1.0,3.0,1.0,1.0,-0.8280766852195425,-1.0,-0.607445008460237,-0.891891891891892,1.0,2.0,1.0
55,LP001194,0.0,0.0,0.0,0.0,0.0,-0.8973407544836117,-1.0,-0.5702199661590526,0.45945945945945943,0.0,1.0,0.0
56,LP001195,1.0,1.0,0.0,0.0,0.0,-0.9243537414965987,-0.8187782604840854,-0.44839255499153985,0.45945945945945943,1.0,2.0,1.0
57,LP001197,1.0,1.0,2.0,1.0,1.0,-0.9573283858998145,-0.8891745722138488,-0.7021996615905246,0.45945945945945943,1.0,1.0,1.0
58,LP001198,1.0,0.0,0.0,0.0,0.0,-0.9171304885590601,-1.0,-0.7563451776649748,0.18918918918918903,1.0,1.0,1.0
59,LP001199,1.0,1.0,3.0,0.0,1.0,-0.8734446505875078,-0.8951443685905961,-0.39763113367174296,0.45945945945945943,1.0,1.0,1.0
60,LP001205,1.0,0.0,0.0,0.0,0.0,-0.9109461966604824,-1.0,-0.6480541455160745,1.0,1.0,2.0,0.0
61,LP001206,1.0,0.0,0.0,0.0,0.0,-0.9109461966604824,-0.7192422496084168,-0.43485617597292736,0.45945945945945943,1.0,2.0,0.0
62,LP001207,1.0,1.0,1.0,0.0,1.0,-0.9789734075448362,-0.8213789638561338,-0.658206429780034,0.45945945945945943,1.0,2.0,0.0
63,,1.0,1.0,3.0,0.0,0.0,-0.9253679653679654,-0.7635724207228773,-0.4213197969543149,0.18918918918918903,0.0,1.0,0.0
64,LP001222,0.0,0.0,0.0,0.0,0.0,-0.9085714285714286,-1.0,-0.6548223350253808,0.45945945945945943,1.0,1.0,1.0
65,LP001225,0.0,1.0,2.0,0.0,0.0,-0.9696227581941869,-0.888819930844933,-0.4653130287648055,0.45945945945945943,1.0,2.0,0.0
66,LP001228,1.0,1.0,1.0,0.0,0.0,-0.9050587507730365,-1.0,-0.8612521150592217,-0.08108108108108114,1.0,2.0,1.0
67,LP001233,1.0,0.0,0.0,0.0,0.0,-0.9451824366110081,-0.8504004492124007,-0.5702199661590526,0.45945945945945943,1.0,1.0,1.0
68,LP001238,1.0,1.0,0.0,0.0,0.0,-0.9418676561533705,-0.8748115967727635,-0.6785109983079527,0.45945945945945943,1.0,1.0,1.0
69,LP001241,1.0,0.0,0.0,0.0,0.0,-0.7918119975262833,-1.0,-0.3197969543147209,0.45945945945945943,1.0,2.0,1.0
70,LP001243,1.0,1.0,0.0,0.0,0.0,-0.8628324056895487,-0.7537015692880574,-0.43824027072758054,0.45945945945945943,1.0,1.0,1.0
71,LP001245,1.0,1.0,0.0,0.0,0.0,-0.9305380333951763,-0.8285900050240861,-0.5871404399323182,0.45945945945945943,1.0,1.0,1.0
72,LP001248,1.0,1.0,2.0,0.0,0.0,-0.8491032776747063,-0.6658096166917871,-0.3942470389170898,-0.3513513513513514,1.0,1.0,1.0
73,,1.0,1.0,2.0,1.0,0.0,-0.9227458256029685,-0.8924254514289092,-0.7563451776649748,0.45945945945945943,1.0,2.0,1.0
74,LP001253,1.0,0.0,0.0,0.0,0.0,-0.9014718614718615,-1.0,-0.6175972927241964,0.45945945945945943,1.0,1.0,1.0
75,LP001255,1.0,0.0,0.0,1.0,0.0,-0.9141620284477427,-1.0,-0.94585448392555,-0.6216216216216217,1.0,1.0,1.0
76,LP001256,0.0,1.0,0.0,0.0,0.0,-0.9422634508348795,-0.8639359281260159,-0.5668358714043995,0.45945945945945943,1.0,1.0,1.0
77,LP001259,1.0,1.0,0.0,0.0,0.0,-0.9548051948051949,-0.9410704258651772,-0.8612521150592217,0.45945945945945943,1.0,1.0,1.0
78,LP001263,1.0,1.0,0.0,1.0,0.0,-0.9001113172541745,-1.0,-0.6412859560067683,-0.3513513513513514,1.0,1.0,1.0
79,,1.0,1.0,0.0,0.0,0.0,-0.9601978973407546,-0.7907024854449272,-0.5871404399323182,0.45945945945945943,1.0,1.0,1.0
80,LP001265,1.0,1.0,2.0,1.0,0.0,-0.8976376004947434,-0.8071342022046872,-0.580372250423012,-0.3513513513513514,1.0,2.0,1.0
81,,1.0,0.0,0.0,0.0,0.0,-0.8839084724799011,-0.7750391583178178,-0.5194585448392556,0.45945945945945943,1.0,1.0,1.0
82,LP001267,1.0,1.0,1.0,0.0,0.0,-0.9282127396413111,-0.939119898336141,-0.6920473773265652,0.45945945945945943,1.0,2.0,1.0
83,,1.0,1.0,2.0,0.0,0.0,-0.7212863327149042,-0.93344563643349,-0.269035532994924,0.45945945945945943,1.0,2.0,1.0
84,LP001275,1.0,1.0,2.0,0.0,0.0,-0.9097093382807669,-0.7872151786505897,-0.29949238578680215,0.45945945945945943,0.0,2.0,0.0
85,LP001279,1.0,1.0,3.0,1.0,0.0,-0.9524799010513297,-0.9554334013062624,-0.712351945854484,1.0,1.0,1.0,1.0
86,,1.0,0.0,0.0,0.0,0.0,-0.8722077922077922,-1.0,-0.5702199661590526,0.45945945945945943,1.0,2.0,1.0
87,LP001282,1.0,1.0,1.0,0.0,0.0,-0.6429684601113173,-1.0,-0.4043993231810492,-0.3513513513513514,1.0,0.0,1.0
88,LP001289,0.0,1.0,0.0,0.0,0.0,-0.9253679653679654,-0.8650589591275822,-0.5093062605752963,0.45945945945945943,1.0,1.0,1.0
89,LP001310,1.0,1.0,0.0,0.0,0.0,-0.8659740259740261,-0.8733930312971008,-0.43824027072758054,0.45945945945945943,1.0,0.0,0.0
90,LP001316,0.0,0.0,0.0,0.0,0.0,-0.7462461348175634,-1.0,-0.15397631133671752,0.45945945945945943,1.0,2.0,1.0
91,LP001318,0.0,0.0,0.0,0.0,0.0,-0.9006555349412493,-1.0,-0.8815566835871406,0.45945945945945943,1.0,1.0,1.0
92,LP001319,0.0,0.0,0.0,0.0,0.0,-0.9508472479901052,-0.46922008452285957,-0.5668358714043995,0.45945945945945943,0.0,1.0,1.0
93,LP001322,1.0,1.0,2.0,0.0,0.0,-0.9305627705627706,-1.0,-0.7563451776649748,0.45945945945945943,1.0,1.0,1.0
94,LP001325,1.0,1.0,0.0,1.0,0.0,-0.8973407544836117,-0.8809587138339687,-0.37394247038917106,0.45945945945945943,1.0,0.0,1.0
95,,1.0,1.0,1.0,0.0,1.0,-0.7436487322201608,-0.7724384549457695,-0.4890016920473774,-0.3513513513513514,0.0,2.0,0.0
96,LP001327,1.0,0.0,0.0,0.0,0.0,-0.9538899196042054,-0.8859827998936076,-0.7800338409475467,0.45945945945945943,1.0,2.0,1.0
97,LP001333,1.0,0.0,0.0,0.0,0.0,-0.9364749536178109,-1.0,-0.7935702199661592,0.45945945945945943,1.0,1.0,1.0
98,LP001334,1.0,1.0,0.0,0.0,1.0,-0.9181447124304267,-1.0,-0.94585448392555,-0.6216216216216217,1.0,1.0,1.0
99,LP001343,1.0,0.0,0.0,0.0,0.0,-0.8826221397649969,-1.0,-0.685279187817259,0.45945945945945943,1.0,1.0,1.0
100,LP001345,1.0,1.0,3.0,0.0,0.0,-0.9047619047619049,-0.5419215651505749,-0.04906937394247046,0.45945945945945943,1.0,1.0,0.0
101,LP001349,0.0,1.0,0.0,0.0,0.0,-0.8903401360544219,-1.0,-0.7461928934010154,0.45945945945945943,1.0,0.0,0.0
102,,1.0,1.0,2.0,0.0,1.0,-0.9216821273964132,-0.7931258681325176,-0.7326565143824029,0.45945945945945943,1.0,2.0,1.0
103,,1.0,0.0,0.0,0.0,0.0,-0.6326777983920842,-1.0,-0.21150592216582076,0.45945945945945943,0.0,1.0,0.0
104,,1.0,1.0,2.0,1.0,0.0,-0.8998144712430427,-0.9154771404084286,-0.5939086294416245,0.45945945945945943,1.0,0.0,0.0
105,LP001367,1.0,1.0,2.0,0.0,0.0,-0.8789857761286333,-0.8768803380914384,-0.4043993231810492,0.45945945945945943,1.0,0.0,0.0
106,LP001369,1.0,0.0,0.0,0.0,0.0,-0.8697093382807669,-1.0,-0.46192893401015245,0.45945945945945943,1.0,2.0,1.0
107,,1.0,0.0,0.0,0.0,1.0,-0.831787260358689,-1.0,-0.43824027072758054,-0.3513513513513514,1.0,1.0,1.0
108,LP001379,1.0,1.0,0.0,0.0,0.0,-0.936969696969697,-0.8797765759375831,-0.6175972927241964,0.45945945945945943,1.0,1.0,1.0
109,LP001384,1.0,1.0,2.0,0.0,0.0,-0.7128756957328386,-1.0,-0.39763113367174296,-0.3513513513513514,1.0,2.0,1.0
110,LP001385,0.0,1.0,0.0,0.0,0.0,-0.9460729746444033,-0.7348464698407069,-0.6920473773265652,0.45945945945945943,1.0,1.0,1.0
111,,0.0,1.0,2.0,0.0,0.0,-0.6359678416821275,-1.0,-0.7935702199661592,0.45945945945945943,1.0,2.0,1.0
112,,1.0,1.0,1.0,0.0,0.0,-0.9656648113790971,-0.915772674882525,-0.9289340101522844,0.45945945945945943,1.0,2.0,1.0
113,,0.0,0.0,0.0,0.0,0.0,-0.7563388991960421,-0.9015279132310784,-0.269035532994924,0.45945945945945943,1.0,0.0,0.0
114,,1.0,1.0,0.0,0.0,0.0,-0.8834879406307978,-0.950941277299997,-0.607445008460237,0.45945945945945943,1.0,1.0,1.0
115,LP001401,1.0,0.0,0.0,0.0,0.0,-0.84843537414966,-1.0,-0.6311336717428089,0.45945945945945943,0.0,0.0,0.0
116,LP001404,1.0,1.0,0.0,0.0,1.0,-0.9399628942486086,-0.7783491444276975,-0.5160744500846025,0.45945945945945943,1.0,0.0,1.0
117,,1.0,0.0,0.0,0.0,0.0,-0.7769696969696971,-1.0,-0.20473773265651452,0.45945945945945943,1.0,2.0,0.0
118,LP001421,1.0,1.0,2.0,1.0,0.0,-0.9472850958565245,-1.0,-0.6480541455160745,0.45945945945945943,1.0,0.0,0.0
119,LP001422,1.0,0.0,0.0,0.0,0.0,-0.9232158317872604,-1.0,-0.8612521150592217,0.45945945945945943,1.0,2.0,1.0
120,,1.0,1.0,3.0,0.0,0.0,-0.01424860853432286,-1.0,0.9999999999999998,-0.3513513513513514,0.0,1.0,1.0
121,LP001430,1.0,1.0,1.0,0.0,0.0,-0.7677674706246136,-1.0,-0.39763113367174296,0.45945945945945943,1.0,2.0,1.0
122,LP001431,1.0,1.0,0.0,0.0,0.0,-0.8903401360544219,-0.6675237166415462,-0.16751269035533012,0.45945945945945943,1.0,1.0,1.0
123,LP001432,1.0,1.0,0.0,1.0,0.0,-0.9576252319109463,-0.9384697224931289,-0.6988155668358715,0.45945945945945943,1.0,1.0,1.0
124,LP001439,1.0,1.0,0.0,0.0,0.0,-0.8074706246134818,-1.0,-0.09983079526226746,0.45945945945945943,1.0,2.0,0.0
125,,1.0,1.0,1.0,0.0,0.0,-0.9272974644403217,-0.9243431746313208,-0.6209813874788495,0.45945945945945943,0.0,1.0,0.0
126,,1.0,1.0,2.0,0.0,0.0,-0.900630797773655,-0.9144723231965008,-0.49576988155668367,0.45945945945945943,1.0,0.0,1.0
127,,1.0,1.0,0.0,0.0,0.0,-0.7730859616573903,-1.0,-0.7766497461928935,-0.3513513513513514,1.0,2.0,1.0
128,LP001451,0.0,1.0,0.0,0.0,0.0,-0.8903401360544219,-1.0,-0.6514382402707277,0.45945945945945943,1.0,0.0,0.0
129,,1.0,1.0,0.0,0.0,0.0,-0.9433766233766234,-0.8029967195673375,-0.5939086294416245,0.45945945945945943,1.0,0.0,1.0
130,,1.0,0.0,0.0,0.0,0.0,-0.9483735312306741,-1.0,-0.8172588832487311,1.0,0.0,1.0,0.0
131,LP001473,1.0,1.0,2.0,0.0,0.0,-0.805813234384663,-1.0,-0.3536379018612522,0.45945945945945943,1.0,1.0,1.0
132,LP001478,1.0,1.0,3.0,1.0,0.0,-0.9165862708719852,-1.0,-0.7563451776649748,-0.3513513513513514,1.0,0.0,0.0
133,LP001482,1.0,1.0,0.0,0.0,0.0,-0.8625108225108226,-0.6675237166415462,-0.39763113367174296,0.45945945945945943,1.0,1.0,1.0
134,LP001487,1.0,1.0,0.0,1.0,1.0,-0.896252319109462,-0.9564973254130095,-0.7360406091370559,0.45945945945945943,1.0,1.0,0.0
135,LP001488,1.0,1.0,0.0,0.0,0.0,-0.917204700061843,-0.8839140585749328,-0.6379018612521152,0.45945945945945943,1.0,0.0,1.0
136,LP001489,1.0,1.0,2.0,0.0,0.0,-0.9531230674087817,-0.9043059372875846,-0.6886632825719121,0.45945945945945943,1.0,0.0,1.0
137,LP001491,1.0,1.0,3.0,0.0,0.0,-0.8672603586889301,-0.33209208854212846,0.6446700507614211,0.45945945945945943,0.0,1.0,0.0
138,LP001492,1.0,1.0,1.0,0.0,0.0,-0.9109461966604824,-1.0,-0.6379018612521152,0.45945945945945943,1.0,1.0,1.0
139,LP001493,1.0,0.0,0.0,1.0,0.0,-0.9459987631416203,-0.9142358956172237,-0.685279187817259,1.0,0.0,2.0,0.0
140,LP001497,1.0,1.0,1.0,0.0,0.0,-0.8453927025355598,-0.5714750125602152,-0.4213197969543149,0.45945945945945943,0.0,2.0,0.0
141,LP001498,1.0,1.0,0.0,0.0,0.0,-0.8899196042053186,-1.0,-0.7834179357021998,-0.3513513513513514,1.0,1.0,1.0
142,LP001504,1.0,1.0,1.0,0.0,0.0,-0.1664564007421151,-1.0,-0.15059221658206445,0.45945945945945943,1.0,1.0,0.0
143,LP001507,0.0,1.0,0.0,0.0,0.0,-0.9140383426097712,-1.0,-0.6649746192893402,0.45945945945945943,1.0,1.0,1.0
144,LP001508,1.0,1.0,0.0,0.0,1.0,-0.035324675324675314,-0.7192422496084168,-0.6243654822335026,0.45945945945945943,1.0,1.0,1.0
145,LP001514,1.0,1.0,1.0,0.0,1.0,-0.9498330241187385,-1.0,-0.8071065989847717,0.18918918918918903,0.0,0.0,0.0
146,LP001516,1.0,1.0,0.0,0.0,0.0,-0.7729622758194188,-1.0,-0.3942470389170898,-0.3513513513513514,1.0,0.0,1.0
147,LP001518,1.0,0.0,0.0,1.0,0.0,-0.8828695114409401,-1.0,-0.868020304568528,0.45945945945945943,1.0,0.0,1.0
148,LP001519,1.0,0.0,0.0,0.0,0.0,-0.7068645640074211,-1.0,-0.47546531302876494,0.45945945945945943,1.0,1.0,0.0
149,LP001520,1.0,1.0,0.0,1.0,0.0,-0.8544712430426716,-1.0,-0.4890016920473774,0.45945945945945943,1.0,2.0,0.0
150,LP001528,1.0,0.0,0.0,0.0,0.0,-0.9082745825602969,-1.0,-0.7732656514382403,0.45945945945945943,1.0,1.0,1.0
151,LP001529,1.0,0.0,0.0,0.0,0.0,-0.9000371057513915,-1.0,-0.6243654822335026,0.45945945945945943,1.0,0.0,1.0
152,LP001531,1.0,1.0,1.0,0.0,0.0,-0.9264069264069265,-0.847326890681798,-0.4551607445008461,0.45945945945945943,1.0,1.0,0.0
153,LP001532,1.0,0.0,0.0,0.0,0.0,-0.7975757575757576,-0.7783491444276975,-0.39763113367174296,0.45945945945945943,1.0,0.0,1.0
154,LP001535,1.0,0.0,0.0,0.0,1.0,-0.7316017316017316,-1.0,-0.7495769881556684,0.45945945945945943,1.0,2.0,0.0
155,LP001536,1.0,1.0,1.0,1.0,0.0,-0.9393939393939394,-0.8522327629517983,-0.7258883248730965,0.45945945945945943,1.0,1.0,1.0
156,,1.0,0.0,2.0,0.0,0.0,-0.8819294990723563,-1.0,-0.4686971235194587,0.45945945945945943,0.0,1.0,1.0
157,LP001543,1.0,1.0,1.0,1.0,0.0,-0.9171304885590601,-0.9359872329107191,-0.5736040609137056,0.45945945945945943,1.0,2.0,1.0
158,,1.0,1.0,2.0,1.0,0.0,-0.9068150896722326,-1.0,-0.6108291032148901,0.45945945945945943,1.0,1.0,1.0
159,LP001552,0.0,0.0,0.0,1.0,0.0,-0.8946691403834262,-1.0,-0.6243654822335026,0.45945945945945943,1.0,1.0,1.0
160,LP001560,0.0,0.0,0.0,0.0,0.0,-0.9234632034632035,-1.0,-0.7597292724196278,0.45945945945945943,1.0,2.0,1.0
161,LP001562,1.0,0.0,0.0,1.0,0.0,-0.9053803339517625,-0.8504004492124007,-0.8443316412859561,0.45945945945945943,1.0,0.0,1.0
162,LP001565,1.0,0.0,0.0,0.0,0.0,-0.942387136672851,-1.0,-0.8307952622673436,0.45945945945945943,1.0,2.0,1.0
163,LP001570,1.0,0.0,0.0,0.0,0.0,-0.9191589363017935,-1.0,-0.6006768189509307,0.45945945945945943,1.0,1.0,0.0
164,LP001572,0.0,0.0,0.0,0.0,0.0,-0.7563388991960421,-1.0,-0.3062605752961084,0.45945945945945943,1.0,1.0,0.0
165,,1.0,1.0,3.0,0.0,0.0,-0.9188620902906618,-0.9261163814758991,-0.5972927241962775,0.45945945945945943,0.0,1.0,0.0
166,LP001577,1.0,1.0,1.0,0.0,1.0,-0.8110822510822511,-1.0,-0.218274111675127,0.45945945945945943,1.0,2.0,1.0
167,LP001578,1.0,1.0,3.0,1.0,1.0,-0.8626345083487941,-1.0,-0.5905245346869714,0.45945945945945943,1.0,0.0,1.0
168,LP001579,1.0,1.0,0.0,0.0,0.0,-0.9252195423623996,-0.8214380707509531,-0.5668358714043995,0.45945945945945943,1.0,2.0,1.0
169,LP001580,1.0,1.0,3.0,1.0,0.0,-0.9084724799010514,-0.9418979223926471,-0.6920473773265652,0.45945945945945943,1.0,1.0,1.0
170,,1.0,1.0,0.0,0.0,0.0,-1.0,-0.8936075893252948,-0.5736040609137056,0.45945945945945943,1.0,0.0,0.0
171,,1.0,1.0,0.0,0.0,0.0,-0.9115151515151516,-0.8950852616957768,-0.5871404399323182,0.45945945945945943,1.0,1.0,1.0
172,LP001586,1.0,1.0,0.0,0.0,0.0,-0.9487693259121831,-1.0,-0.8274111675126905,0.45945945945945943,0.0,2.0,0.0
173,LP001594,1.0,1.0,2.0,0.0,0.0,-0.9045392702535561,-0.8985134615952951,-0.6379018612521152,0.45945945945945943,1.0,1.0,1.0
174,LP001603,1.0,0.0,0.0,0.0,0.0,-0.9302164502164503,-0.8350326565593876,-0.5431472081218276,0.45945945945945943,1.0,1.0,1.0
175,LP001606,1.0,1.0,0.0,0.0,0.0,-0.8491032776747063,-1.0,-0.5972927241962775,0.45945945945945943,1.0,1.0,1.0
176,LP001608,1.0,1.0,0.0,0.0,0.0,-0.9233147804576377,-1.0,-0.4551607445008461,0.45945945945945943,1.0,0.0,0.0
177,LP001610,1.0,1.0,2.0,0.0,0.0,-0.8491032776747063,-0.8998138132813193,-0.3197969543147209,0.45945945945945943,1.0,1.0,1.0
178,LP001616,1.0,0.0,0.0,0.0,1.0,-0.8453927025355598,-1.0,-0.3536379018612522,0.45945945945945943,1.0,0.0,1.0
179,LP001630,1.0,1.0,1.0,0.0,0.0,-0.9420902906617193,-0.8785944380411975,-0.6785109983079527,0.45945945945945943,1.0,1.0,1.0
180,LP001633,0.0,0.0,0.0,0.0,0.0,-0.7975757575757576,-1.0,-0.08291032148900179,0.45945945945945943,1.0,1.0,1.0
181,,1.0,1.0,1.0,0.0,0.0,-0.9256648113790972,-0.8948488341164997,-0.5566835871404401,0.45945945945945943,1.0,1.0,1.0
182,LP001636,1.0,1.0,1.0,0.0,0.0,-0.8676561533704391,-0.9255253125277063,-0.4551607445008461,0.45945945945945943,1.0,0.0,1.0
183,LP001637,0.0,0.0,1.0,0.0,0.0,-0.9094124922696352,-1.0,-0.6514382402707277,0.45945945945945943,1.0,0.0,1.0
184,LP001639,1.0,1.0,1.0,0.0,0.0,-0.9217068645640075,-1.0,-0.7055837563451778,0.45945945945945943,1.0,1.0,1.0
